rankings,contests,ani_num
277518,2,0
277519,25,0
277520,0,-1
277521,0,-1
277522,0,-1
277523,0,-1
277524,13,-1
277525,41,0
277526,2,-1
277527,0,-1
277528,0,-1
277529,0,0
277530,3,0
277531,3,0
277532,3,-1
277533,5,-1
277534,0,0
277535,8,0
277536,0,0
277537,11,-1
277538,3,0
277539,7,4
277540,0,-1
277541,2,0
277542,6,0
277543,0,-1
277544,4,-1
277545,0,0
277546,8,0
277547,8,-1
277548,8,0
277549,2,0
277550,2,0
277551,0,0
277552,0,-1
277553,2,-1
277554,0,-1
277555,9,-1
277556,10,0
277557,2,0
277558,11,-1
277559,10,0
277560,0,-1
277561,3,-1
277562,0,0
277563,33,-1
277564,0,1
277565,0,-1
277566,2,0
277567,0,0
277568,0,0
277569,0,-1
277570,3,1
277571,0,-1
277572,0,0
277573,0,0
277574,5,0
277575,3,0
277576,13,0
277577,2,3
277578,2,-1
277579,8,0
277580,0,-1
277581,9,0
277582,38,0
277583,11,0
277584,0,0
277585,0,-1
277586,10,0
277587,0,0
277588,3,3
277589,15,0
277590,2,-1
277591,0,-1
277592,5,-1
277593,2,0
277594,0,-1
277595,0,0
277596,0,-1
277597,0,-1
277598,0,-1
277599,0,-1
277600,13,0
277601,2,-1
277602,0,2
277603,0,0
277604,2,0
277605,0,1
277606,3,0
277607,2,0
277608,3,0
277609,0,-1
277610,2,0
277611,3,0
277612,26,0
277613,2,0
277614,43,1
277615,7,0
277616,0,-1
277617,8,1
277618,6,0
277619,35,0
277620,2,-1
277621,16,0
277622,0,0
277623,0,-1
277624,8,0
277625,2,-1
277651,0,0
277652,3,-1
277653,12,-1
277654,2,0
277655,0,-1
277656,0,-1
277657,20,-1
277658,0,0
277659,6,0
277660,0,0
277661,2,0
277662,23,0
277663,9,-1
277664,0,0
277665,3,-1
277666,2,0
277667,0,-1
277668,17,0
277669,6,0
277670,8,0
277671,0,0
277672,0,0
277673,3,0
277674,0,1
277675,0,0
277676,4,0
277677,3,0
277678,4,0
277679,0,3
277680,19,-1
277681,2,0
277682,4,0
277683,13,0
277684,9,0
277685,0,0
277686,3,0
277687,2,1
277688,3,0
277689,7,0
277690,0,0
277691,0,0
277692,3,0
277693,0,2
277694,2,0
277695,3,0
277696,15,2
277697,20,0
277698,0,0
277699,0,0
277700,0,0
277726,0,0
277727,4,0
277728,3,0
277729,4,0
277730,0,0
277731,53,-1
277732,0,-1
277733,3,-1
277734,71,-1
277735,2,0
277736,0,0
277737,0,0
277738,2,3
277739,2,-1
277740,2,0
277741,4,-1
277742,2,0
277743,8,-1
277744,0,3
277745,4,0
277746,0,0
277747,4,2
277748,0,0
277749,0,0
277750,0,-1
277751,0,-1
277752,11,0
277753,3,1
277754,3,-1
277755,0,-1
277756,0,0
277757,0,-1
277758,2,-1
277759,14,-1
277760,0,-1
277761,5,-1
277762,0,-1
277763,6,1
277764,5,-1
277765,0,-1
277766,0,0
277767,0,0
277768,17,0
277769,3,1
277770,42,-1
277771,7,0
277772,0,-1
277773,0,0
277774,9,-1
277775,7,0
277776,8,-1
277777,2,0
277778,0,0
277779,0,-1
277780,0,-1
277781,0,1
277782,6,0
277783,10,1
277784,2,-1
277785,5,3
277786,0,0
277787,20,0
277788,0,-1
277789,0,0
277790,3,-1
277791,2,-1
277792,2,0
277793,5,0
277794,24,0
277795,9,-1
277796,0,1
277797,0,0
277798,4,0
277799,3,0
277800,2,0
277801,28,0
277802,0,-1
277803,0,2
277804,0,0
277805,3,0
277806,0,-1
277807,0,0
277808,2,-1
277809,4,0
277810,2,-1
277811,9,-1
277812,0,-1
277813,0,2
277814,0,0
277815,0,-1
277816,0,1
277817,2,0
277818,5,0
277819,4,0
277820,0,-1
277821,0,0
277822,6,-1
277823,0,0
277824,0,3
277825,0,0
277851,0,0
277852,0,0
277853,0,0
277854,2,-1
277855,6,0
277856,2,-1
277857,0,-1
277858,2,0
277859,6,-1
277860,0,0
277861,0,0
277862,2,-1
277863,2,0
277864,0,-1
277865,0,1
277866,3,-1
277867,2,3
277868,0,1
277869,0,0
277870,2,-1
277871,9,0
277872,2,0
277873,11,0
277874,2,0
277875,0,1
277876,0,-1
277877,0,0
277878,0,0
277879,0,0
277880,0,0
277881,2,0
277882,3,-1
277883,4,0
277884,2,-1
277885,2,0
277886,4,-1
277887,15,-1
277888,3,-1
277889,18,0
277890,2,-1
277891,0,-1
277892,0,4
277893,4,0
277894,2,0
277895,13,0
277896,0,0
277897,2,0
277898,2,0
277899,2,0
277900,3,-1
277926,0,0
277927,12,0
277928,0,-1
277929,0,0
277930,3,0
277931,0,4
277932,2,0
277933,0,-1
277934,6,0
277935,8,0
277936,6,-1
277937,0,-1
277938,0,-1
277939,6,-1
277940,2,-1
277941,12,0
277942,0,0
277943,0,-1
277944,2,0
277945,0,-1
277946,0,-1
277947,11,0
277948,33,0
277949,0,-1
277950,0,-1
277951,5,0
277952,5,-1
277953,11,0
277954,0,-1
277955,0,-1
277956,6,0
277957,2,0
277958,0,0
277959,0,0
277960,0,0
277961,0,3
277962,0,0
277963,37,0
277964,4,0
277965,10,-1
277966,6,0
277967,0,0
277968,4,0
277969,12,0
277970,0,0
277971,0,-1
277972,4,0
277973,12,-1
277974,12,0
277975,0,0
278026,2,2
278027,0,0
278028,0,-1
278029,0,-1
278030,4,0
278031,7,0
278032,3,2
278033,0,0
278034,20,-1
278035,0,0
278036,0,0
278037,0,0
278038,0,0
278039,2,-1
278040,30,0
278041,0,-1
278042,9,0
278043,3,0
278044,4,0
278045,0,-1
278046,0,-1
278047,2,0
278048,6,-1
278049,5,0
278050,12,-1
278051,8,-1
278052,0,0
278053,0,0
278054,0,-1
278055,2,0
278056,2,-1
278057,2,0
278058,42,0
278059,2,-1
278060,8,0
278061,10,0
278062,20,0
278063,5,1
278064,0,0
278065,0,0
278066,8,0
278067,0,0
278068,2,0
278069,2,1
278070,7,0
278071,112,3
278072,34,-1
278073,6,-1
278074,0,0
278075,5,-1
278076,6,0
278077,0,0
278078,0,-1
278079,0,0
278080,0,0
278081,2,-1
278082,3,0
278083,0,0
278084,7,-1
278085,3,3
278086,0,-1
278087,0,0
278088,4,-1
278089,15,0
278090,0,-1
278091,0,0
278092,0,-1
278093,0,2
278094,0,-1
278095,5,-1
278096,2,-1
278097,0,-1
278098,2,0
278099,0,0
278100,0,0
278101,10,-1
278102,8,0
278103,0,-1
278104,3,0
278105,0,0
278106,5,-1
278107,0,0
278108,0,0
278109,0,-1
278110,5,0
278111,4,0
278112,7,3
278113,2,-1
278114,2,-1
278115,14,3
278116,5,-1
278117,0,0
278118,0,0
278119,0,-1
278120,2,0
278121,23,0
278122,2,-1
278123,0,-1
278124,0,0
278125,0,0
278126,0,0
278127,0,0
278128,0,-1
278129,0,0
278130,0,0
278131,4,-1
278132,6,-1
278133,0,-1
278134,0,-1
278135,0,0
278136,0,-1
278137,0,1
278138,18,-1
278139,10,0
278140,5,-1
278141,6,0
278142,3,0
278143,2,0
278144,17,0
278145,0,-1
278146,3,0
278147,2,0
278148,2,0
278149,5,3
278150,19,0
278151,0,0
278152,0,-1
278153,0,0
278154,0,0
278155,0,0
278156,2,-1
278157,6,-1
278158,0,0
278159,0,-1
278160,0,0
278161,11,0
278162,2,-1
278163,0,0
278164,0,0
278165,6,-1
278166,2,-1
278167,4,0
278168,2,-1
278169,19,4
278170,0,0
278171,0,0
278172,6,0
278173,8,0
278174,5,-1
278175,2,-1
278201,0,0
278202,10,-1
278203,2,-1
278204,3,-1
278205,0,0
278206,0,0
278207,3,-1
278208,15,0
278209,7,0
278210,2,-1
278211,0,-1
278212,8,0
278213,0,-1
278214,0,-1
278215,0,1
278216,17,0
278217,18,-1
278218,3,0
278219,2,-1
278220,2,-1
278221,0,0
278222,5,-1
278223,9,-1
278224,0,-1
278225,4,4
278226,10,-1
278227,3,0
278228,5,0
278229,8,0
278230,0,0
278231,0,0
278232,26,0
278233,8,-1
278234,4,-1
278235,0,0
278236,0,-1
278237,0,0
278238,13,-1
278239,12,-1
278240,10,0
278241,2,0
278242,10,0
278243,7,-1
278244,0,0
278245,5,0
278246,2,4
278247,8,0
278248,3,1
278249,10,0
278250,0,-1
278276,0,1
278277,5,0
278278,10,-1
278279,12,-1
278280,0,0
278281,0,0
278282,0,1
278283,8,-1
278284,3,0
278285,3,2
278286,6,0
278287,2,-1
278288,9,0
278289,0,0
278290,0,-1
278291,0,0
278292,8,0
278293,0,-1
278294,0,-1
278295,22,0
278296,4,0
278297,0,-1
278298,2,0
278299,2,-1
278300,0,0
278301,0,0
278302,0,0
278303,2,0
278304,15,1
278305,6,0
278306,2,0
278307,22,0
278308,3,0
278309,0,0
278310,16,0
278311,0,3
278312,7,3
278313,4,-1
278314,5,0
278315,5,0
278316,8,-1
278317,5,-1
278318,9,1
278319,7,3
278320,4,0
278321,2,-1
278322,0,-1
278323,0,1
278324,0,0
278325,0,-1
278326,48,-1
278327,0,0
278328,0,-1
278329,5,0
278330,3,0
278331,8,0
278332,0,0
278333,0,0
278334,0,0
278335,0,0
278336,2,0
278337,3,0
278338,3,0
278339,2,0
278340,0,-1
278341,4,-1
278342,8,-1
278343,3,0
278344,2,0
278345,7,0
278346,0,0
278347,2,0
278348,21,-1
278349,5,1
278350,0,-1
278351,3,1
278352,12,-1
278353,49,0
278354,22,0
278355,0,0
278356,2,-1
278357,24,0
278358,5,0
278359,5,-1
278360,5,-1
278361,6,-1
278362,2,-1
278363,13,-1
278364,0,0
278365,0,-1
278366,0,-1
278367,3,0
278368,0,0
278369,2,-1
278370,3,-1
278371,6,-1
278372,2,-1
278373,0,0
278374,2,-1
278375,0,-1
278401,0,0
278402,0,-1
278403,0,3
278404,9,-1
278405,2,0
278406,35,-1
278407,0,0
278408,2,0
278409,0,3
278410,5,-1
278411,37,0
278412,14,-1
278413,4,-1
278414,8,0
278415,7,0
278416,2,0
278417,0,0
278418,4,3
278419,0,-1
278420,2,0
278421,9,0
278422,3,-1
278423,4,-1
278424,5,0
278425,0,-1
278426,12,-1
278427,15,0
278428,0,-1
278429,0,-1
278430,0,-1
278431,4,-1
278432,5,0
278433,0,0
278434,2,-1
278435,11,-1
278436,0,0
278437,2,3
278438,2,0
278439,6,-1
278440,3,-1
278441,3,-1
278442,0,-1
278443,0,0
278444,0,0
278445,0,0
278446,11,0
278447,0,0
278448,0,-1
278449,9,-1
278450,4,0
278451,11,-1
278452,12,-1
278453,0,0
278454,0,0
278455,4,-1
278456,5,0
278457,10,-1
278458,0,-1
278459,4,1
278460,9,0
278461,0,-1
278462,4,0
278463,0,-1
278464,38,-1
278465,0,0
278466,0,4
278467,0,-1
278468,0,0
278469,0,3
278470,8,0
278471,15,0
278472,4,0
278473,2,0
278474,0,-1
278475,0,0
278476,2,0
278477,0,0
278478,0,0
278479,8,0
278480,0,-1
278481,0,0
278482,2,0
278483,4,-1
278484,2,0
278485,18,0
278486,11,2
278487,0,-1
278488,4,-1
278489,0,-1
278490,3,0
278491,2,0
278492,0,0
278493,0,-1
278494,0,-1
278495,0,0
278496,12,0
278497,2,-1
278498,2,0
278499,2,-1
278500,0,-1
278501,0,0
278502,0,-1
278503,0,4
278504,0,1
278505,0,-1
278506,0,0
278507,6,0
278508,2,0
278509,0,1
278510,0,0
278511,0,-1
278512,0,0
278513,3,0
278514,2,0
278515,6,0
278516,0,0
278517,7,-1
278518,2,-1
278519,11,0
278520,4,0
278521,0,0
278522,2,-1
278523,0,-1
278524,0,-1
278525,6,3
278526,11,0
278527,40,-1
278528,4,0
278529,3,-1
278530,0,3
278531,4,0
278532,0,0
278533,4,0
278534,2,0
278535,2,0
278536,0,-1
278537,3,0
278538,4,0
278539,9,0
278540,0,0
278541,0,0
278542,0,0
278543,0,-1
278544,4,0
278545,4,2
278546,2,-1
278547,8,0
278548,0,-1
278549,6,0
278550,0,1
278576,7,-1
278577,0,0
278578,3,-1
278579,0,-1
278580,0,-1
278581,6,0
278582,47,0
278583,0,-1
278584,0,-1
278585,0,-1
278586,4,0
278587,4,0
278588,0,-1
278589,9,0
278590,3,0
278591,9,-1
278592,6,-1
278593,2,0
278594,12,0
278595,0,-1
278596,0,0
278597,0,-1
278598,0,0
278599,2,0
278600,2,0
278601,7,-1
278602,2,-1
278603,12,-1
278604,2,0
278605,0,-1
278606,0,0
278607,38,0
278608,6,-1
278609,21,4
278610,0,0
278611,3,2
278612,8,-1
278613,12,0
278614,0,0
278615,0,-1
278616,0,-1
278617,0,-1
278618,0,-1
278619,0,-1
278620,0,-1
278621,5,3
278622,3,3
278623,3,-1
278624,2,0
278625,5,0
278626,2,-1
278627,10,0
278628,2,2
278629,3,0
278630,28,0
278631,4,-1
278632,0,-1
278633,2,0
278634,3,-1
278635,0,0
278636,19,-1
278637,7,0
278638,0,0
278639,0,-1
278640,2,-1
278641,4,-1
278642,13,-1
278643,0,-1
278644,0,0
278645,9,2
278646,0,-1
278647,4,0
278648,2,1
278649,3,0
278650,2,0
278651,0,0
278652,3,0
278653,4,0
278654,4,0
278655,0,-1
278656,2,0
278657,7,1
278658,2,0
278659,0,0
278660,3,-1
278661,5,-1
278662,2,4
278663,5,-1
278664,12,-1
278665,21,0
278666,0,-1
278667,19,1
278668,11,0
278669,13,-1
278670,3,0
278671,3,-1
278672,0,0
278673,6,0
278674,0,-1
278675,4,0
278676,3,-1
278677,2,0
278678,0,0
278679,0,0
278680,0,0
278681,3,4
278682,0,-1
278683,6,-1
278684,4,-1
278685,16,0
278686,29,0
278687,0,-1
278688,0,2
278689,0,-1
278690,3,-1
278691,27,0
278692,0,-1
278693,0,0
278694,0,0
278695,0,0
278696,0,2
278697,2,0
278698,7,0
278699,2,-1
278700,6,4
278726,0,-1
278727,0,0
278728,0,0
278729,0,-1
278730,2,0
278731,2,3
278732,26,-1
278733,0,0
278734,0,-1
278735,10,0
278736,0,-1
278737,2,0
278738,0,-1
278739,0,-1
278740,2,0
278741,0,0
278742,37,-1
278743,2,0
278744,7,0
278745,2,-1
278746,2,0
278747,2,0
278748,5,0
278749,4,-1
278750,12,0
278751,0,0
278752,0,-1
278753,20,-1
278754,2,-1
278755,0,0
278756,0,0
278757,20,3
278758,0,-1
278759,3,-1
278760,0,0
278761,0,-1
278762,0,0
278763,0,-1
278764,0,-1
278765,3,-1
278766,3,0
278767,2,-1
278768,12,0
278769,0,0
278770,2,-1
278771,0,-1
278772,2,-1
278773,6,0
278774,15,0
278775,44,0
278776,2,-1
278777,0,0
278778,0,-1
278779,7,2
278780,3,-1
278781,19,0
278782,0,0
278783,0,0
278784,0,0
278785,12,1
278786,188,-1
278787,5,2
278788,0,0
278789,0,0
278790,0,-1
278791,6,0
278792,13,0
278793,12,3
278794,3,0
278795,9,0
278796,2,0
278797,5,-1
278798,38,0
278799,35,-1
278800,7,-1
278826,2,0
278827,0,-1
278828,2,-1
278829,13,0
278830,3,-1
278831,12,0
278832,0,-1
278833,0,-1
278834,0,0
278835,0,-1
278836,18,0
278837,8,-1
278838,11,0
278839,8,-1
278840,6,-1
278841,2,-1
278842,2,-1
278843,7,-1
278844,0,0
278845,0,-1
278846,2,0
278847,0,-1
278848,2,-1
278849,16,0
278850,0,-1
278851,4,0
278852,0,-1
278853,9,0
278854,0,3
278855,25,3
278856,15,-1
278857,3,1
278858,0,0
278859,0,-1
278860,0,0
278861,3,2
278862,0,1
278863,0,-1
278864,0,0
278865,0,-1
278866,0,-1
278867,6,0
278868,17,-1
278869,6,-1
278870,8,3
278871,0,0
278872,0,-1
278873,0,0
278874,0,-1
278875,0,0
278876,2,-1
278877,2,-1
278878,0,0
278879,5,0
278880,0,0
278881,0,-1
278882,0,0
278883,0,-1
278884,3,0
278885,2,-1
278886,3,-1
278887,0,0
278888,0,-1
278889,0,0
278890,2,0
278891,3,0
278892,2,-1
278893,4,0
278894,2,-1
278895,0,-1
278896,0,0
278897,23,-1
278898,6,-1
278899,0,0
278900,0,0
278901,0,-1
278902,4,0
278903,22,0
278904,0,-1
278905,0,0
278906,10,0
278907,0,-1
278908,4,-1
278909,0,0
278910,6,3
278911,4,0
278912,2,0
278913,20,-1
278914,2,-1
278915,0,0
278916,0,2
278917,0,1
278918,15,0
278919,12,-1
278920,2,0
278921,2,-1
278922,0,0
278923,12,0
278924,0,0
278925,5,0
278951,5,0
278952,12,-1
278953,0,-1
278954,3,-1
278955,2,0
278956,15,-1
278957,3,0
278958,0,-1
278959,0,0
278960,0,4
278961,0,0
278962,2,0
278963,7,0
278964,0,1
278965,3,-1
278966,5,0
278967,17,4
278968,0,0
278969,0,-1
278970,0,0
278971,0,1
278972,2,0
278973,4,0
278974,11,0
278975,7,0
278976,2,-1
278977,0,0
278978,0,0
278979,0,-1
278980,0,0
278981,2,0
278982,5,-1
278983,11,0
278984,2,-1
278985,0,-1
278986,0,0
278987,7,0
278988,17,2
278989,2,-1
278990,2,4
278991,2,0
278992,0,0
278993,43,2
278994,10,-1
278995,2,0
278996,3,-1
278997,4,0
278998,2,-1
278999,0,0
279000,2,0
279026,0,0
279027,0,-1
279028,4,0
279029,4,0
279030,2,0
279031,2,0
279032,41,0
279033,0,-1
279034,0,0
279035,0,0
279036,0,-1
279037,4,0
279038,4,-1
279039,0,-1
279040,0,0
279041,21,-1
279042,6,-1
279043,5,0
279044,0,1
279045,0,0
279046,2,-1
279047,3,0
279048,20,3
279049,0,0
279050,0,-1
279051,5,0
279052,0,0
279053,17,0
279054,0,0
279055,0,0
279056,2,0
279057,0,0
279058,2,0
279059,18,0
279060,3,0
279061,0,-1
279062,39,-1
279063,0,-1
279064,0,0
279065,0,-1
279066,3,0
279067,22,0
279068,0,-1
279069,0,0
279070,0,0
279071,5,0
279072,0,-1
279073,17,-1
279074,2,0
279075,7,0
279076,2,0
279077,2,0
279078,15,0
279079,0,0
279080,0,0
279081,6,0
279082,2,0
279083,9,0
279084,3,-1
279085,0,0
279086,0,-1
279087,0,-1
279088,0,4
279089,23,-1
279090,20,-1
279091,21,0
279092,3,0
279093,4,-1
279094,0,-1
279095,2,0
279096,6,0
279097,0,0
279098,9,0
279099,0,0
279100,8,-1
279101,3,0
279102,2,-1
279103,0,0
279104,0,-1
279105,18,-1
279106,3,0
279107,0,0
279108,3,0
279109,2,-1
279110,14,-1
279111,3,-1
279112,6,-1
279113,2,-1
279114,0,3
279115,21,0
279116,7,-1
279117,2,0
279118,4,0
279119,2,0
279120,2,-1
279121,0,0
279122,2,0
279123,3,0
279124,8,-1
279125,13,0
279126,5,0
279127,19,0
279128,0,-1
279129,38,1
279130,0,-1
279131,0,0
279132,11,3
279133,9,0
279134,0,-1
279135,0,-1
279136,3,0
279137,0,0
279138,2,-1
279139,3,-1
279140,2,0
279141,0,1
279142,3,0
279143,5,-1
279144,4,0
279145,5,0
279146,13,-1
279147,29,-1
279148,16,2
279149,0,-1
279150,6,0
279151,0,-1
279152,5,3
279153,3,0
279154,0,0
279155,0,-1
279156,22,0
279157,0,-1
279158,5,0
279159,11,0
279160,5,4
279161,10,0
279162,0,-1
279163,11,0
279164,4,0
279165,0,0
279166,4,0
279167,2,0
279168,2,3
279169,3,-1
279170,3,0
279171,0,-1
279172,2,-1
279173,13,0
279174,2,2
279175,0,3
279176,0,-1
279177,0,0
279178,2,3
279179,25,0
279180,0,-1
279181,2,0
279182,7,0
279183,0,-1
279184,6,-1
279185,16,-1
279186,0,0
279187,0,-1
279188,0,-1
279189,0,-1
279190,5,-1
279191,3,4
279192,9,-1
279193,19,0
279194,2,0
279195,0,2
279196,2,0
279197,2,0
279198,46,0
279199,3,0
279200,12,0
279251,3,0
279252,0,-1
279253,11,-1
279254,7,0
279255,4,-1
279256,6,0
279257,0,1
279258,0,-1
279259,2,0
279260,0,4
279261,3,0
279262,5,0
279263,0,-1
279264,0,-1
279265,34,-1
279266,2,0
279267,0,-1
279268,2,0
279269,0,-1
279270,3,0
279271,0,-1
279272,3,0
279273,2,-1
279274,5,2
279275,4,-1
279276,8,-1
279277,0,-1
279278,2,0
279279,2,-1
279280,2,-1
279281,12,0
279282,0,0
279283,7,-1
279284,4,0
279285,6,2
279286,0,0
279287,0,2
279288,0,0
279289,0,-1
279290,9,-1
279291,0,3
279292,6,0
279293,0,-1
279294,2,-1
279295,3,-1
279296,5,2
279297,3,0
279298,8,0
279299,0,2
279300,0,-1
279301,3,0
279302,0,-1
279303,0,-1
279304,0,-1
279305,0,0
279306,9,-1
279307,5,0
279308,0,-1
279309,0,1
279310,2,0
279311,26,0
279312,0,-1
279313,0,-1
279314,0,0
279315,0,-1
279316,7,-1
279317,2,0
279318,3,3
279319,2,0
279320,2,0
279321,6,0
279322,0,-1
279323,4,-1
279324,6,-1
279325,91,0
279351,2,-1
279352,15,0
279353,0,-1
279354,2,1
279355,2,-1
279356,0,-1
279357,25,-1
279358,3,0
279359,11,0
279360,0,-1
279361,0,0
279362,0,0
279363,2,-1
279364,3,0
279365,25,0
279366,7,0
279367,2,-1
279368,0,0
279369,0,-1
279370,2,0
279371,56,0
279372,0,-1
279373,0,0
279374,0,-1
279375,0,4
279376,13,0
279377,0,0
279378,8,0
279379,3,-1
279380,15,2
279381,5,2
279382,0,0
279383,0,-1
279384,3,0
279385,5,1
279386,2,-1
279387,0,0
279388,3,-1
279389,0,-1
279390,0,0
279391,0,0
279392,2,-1
279393,7,3
279394,3,0
279395,0,-1
279396,0,-1
279397,4,0
279398,0,0
279399,0,0
279400,0,-1
279401,0,0
279402,5,1
279403,3,-1
279404,3,-1
279405,17,0
279406,6,0
279407,0,-1
279408,3,0
279409,0,0
279410,15,0
279411,2,0
279412,2,4
279413,10,0
279414,0,-1
279415,0,4
279416,31,4
279417,3,-1
279418,2,-1
279419,3,0
279420,13,3
279421,2,-1
279422,9,-1
279423,0,0
279424,4,0
279425,8,0
279426,2,0
279427,18,-1
279428,3,0
279429,87,0
279430,12,-1
279431,4,-1
279432,11,-1
279433,6,0
279434,19,0
279435,6,0
279436,11,0
279437,2,-1
279438,4,0
279439,3,0
279440,3,0
279441,11,0
279442,22,-1
279443,0,0
279444,6,0
279445,2,0
279446,4,2
279447,8,0
279448,2,-1
279449,0,0
279450,9,-1
279451,10,-1
279452,0,0
279453,0,0
279454,6,0
279455,0,0
279456,0,0
279457,5,-1
279458,2,-1
279459,8,0
279460,13,0
279461,13,0
279462,0,0
279463,0,-1
279464,0,0
279465,2,0
279466,29,0
279467,0,-1
279468,0,-1
279469,13,-1
279470,2,-1
279471,2,-1
279472,4,0
279473,8,0
279474,2,-1
279475,3,-1
279476,2,0
279477,5,0
279478,0,0
279479,35,0
279480,0,0
279481,22,0
279482,0,0
279483,0,-1
279484,0,4
279485,10,-1
279486,3,-1
279487,14,1
279488,0,-1
279489,0,0
279490,0,0
279491,0,0
279492,0,0
279493,0,0
279494,0,-1
279495,0,-1
279496,6,-1
279497,0,-1
279498,0,-1
279499,0,-1
279500,2,0
279501,31,-1
279502,17,0
279503,0,0
279504,0,-1
279505,8,-1
279506,0,-1
279507,0,0
279508,23,0
279509,9,-1
279510,4,2
279511,4,0
279512,0,-1
279513,0,-1
279514,0,0
279515,2,0
279516,14,3
279517,0,0
279518,2,0
279519,2,1
279520,3,-1
279521,0,-1
279522,0,-1
279523,10,-1
279524,0,-1
279525,0,0
279526,0,4
279527,2,-1
279528,0,0
279529,0,-1
279530,2,-1
279531,5,1
279532,14,0
279533,24,-1
279534,4,0
279535,2,-1
279536,0,-1
279537,3,0
279538,2,-1
279539,2,0
279540,2,-1
279541,0,0
279542,0,-1
279543,0,0
279544,11,0
279545,3,-1
279546,9,0
279547,3,0
279548,0,-1
279549,10,0
279550,0,0
279551,4,1
279552,10,-1
279553,2,0
279554,0,1
279555,18,0
279556,23,0
279557,2,0
279558,25,0
279559,23,4
279560,2,0
279561,0,-1
279562,0,0
279563,2,-1
279564,11,-1
279565,3,-1
279566,0,0
279567,3,0
279568,0,-1
279569,0,-1
279570,22,-1
279571,2,-1
279572,7,0
279573,0,-1
279574,9,0
279575,7,1
279576,4,-1
279577,2,-1
279578,0,-1
279579,0,0
279580,0,0
279581,0,-1
279582,5,0
279583,2,-1
279584,3,-1
279585,197,-1
279586,2,-1
279587,0,0
279588,0,0
279589,6,0
279590,4,0
279591,2,2
279592,4,-1
279593,6,0
279594,0,-1
279595,0,-1
279596,0,0
279597,2,0
279598,0,-1
279599,4,-1
279600,4,-1
279601,2,-1
279602,3,-1
279603,3,-1
279604,0,0
279605,0,-1
279606,0,0
279607,36,0
279608,2,-1
279609,29,-1
279610,24,1
279611,0,-1
279612,0,0
279613,0,-1
279614,2,0
279615,10,0
279616,3,0
279617,3,-1
279618,0,-1
279619,0,0
279620,0,-1
279621,5,0
279622,0,-1
279623,0,0
279624,0,0
279625,0,0
279626,16,1
279627,0,0
279628,0,0
279629,0,0
279630,9,-1
279631,3,-1
279632,0,0
279633,0,0
279634,0,0
279635,3,-1
279636,3,0
279637,11,1
